timestamp,pos_x,pos_y,pos_z,target_x,target_y,target_z,roll,pitch,yaw,vel_x,vel_y,vel_z,angular_vel_x,angular_vel_y,angular_vel_z,accel_x,accel_y,accel_z,f_world_x,f_world_y,f_world_z,f_body_x,f_body_y,f_body_z,tau_x,tau_y,tau_z,u1,u2,u3,u4,u5,T12,T34,T5,alpha1,alpha2theta1,theta2
1762666370.9676697,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9691744,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.971123,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9729583,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9747531,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9764488,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.978064,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.979637,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9811502,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9827583,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.984386,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9857094,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9871452,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9885674,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9901044,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.991523,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9930303,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9944162,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.9958293,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666370.99729,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0015352,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0029998,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.004513,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0061164,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0076272,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0091186,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0103745,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.011655,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0131474,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.014774,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0164368,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0178936,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0191655,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0205667,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0220952,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0237193,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0252502,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0265844,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0279593,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0293949,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.0310147,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666371.03259,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.0340867,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.0353963,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.03667,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.0382736,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.0400062,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.0415318,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.0429847,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.04432,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
1762666371.0457416,2.1343431788084525e-27,0.0,1.0750002529761904,0.0,0.0,1.5,8.964241350995493e-25,0.0,0.0,-1.5459871024766561e-27,-4.623430525837242e-27,0.0005059523809523809,-5.421651080491999e-28,-1.792825148986733e-21,-2.6640317959713467e-42,0.0,0.0,0.0,4.788155130724299e-27,4.6234305258373045e-26,43.321939211309534,4.788155130724299e-27,3.8881066193591773e-23,43.321939211309534,-4.481849592943722e-25,8.964125744933667e-23,1.3320162867885697e-43,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,21.660969605654767,21.660969605654767,1.4940209574889444e-22,1.105249492034353e-28,1.105249492034353e-28,-8.974913612233121e-25,-8.974913612233121e-25
