timestamp,pos_x,pos_y,pos_z,target_x,target_y,target_z,roll,pitch,yaw,vel_x,vel_y,vel_z,angular_vel_x,angular_vel_y,angular_vel_z,accel_x,accel_y,accel_z,f_world_x,f_world_y,f_world_z,f_body_x,f_body_y,f_body_z,tau_x,tau_y,tau_z,u1,u2,u3,u4,u5,T12,T34,T5,alpha1,alpha2theta1,theta2
1762670794.0036654,1.88650303187159e-19,-2.1404345086613896e-20,0.07579275268993678,5.0,0.0,1.5,1.1371810109014206e-18,9.47110974035178e-19,9.608617359643769e-24,1.296194485503681e-16,-5.994333123171224e-17,0.5023822679268458,5.306134909171182e-16,1.1430058635231892e-15,9.608617304117413e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0050287,1.88650303187159e-19,-2.1404345086613896e-20,0.07579275268993678,5.0,0.0,1.5,1.1371810109014206e-18,9.47110974035178e-19,9.608617359643769e-24,1.296194485503681e-16,-5.994333123171224e-17,0.5023822679268458,5.306134909171182e-16,1.1430058635231892e-15,9.608617304117413e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0065486,3.246305407780506e-19,-8.093218825488515e-20,0.07636313053302986,5.0,0.0,1.5,2.3365199319460218e-18,1.2602478530548094e-18,4.804308571233822e-24,1.6387109090964699e-16,-8.772642330465513e-17,0.6358010018325211,7.771276048617919e-16,1.4363867994420113e-15,4.804308518467157e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0079405,3.246305407780506e-19,-8.093218825488515e-20,0.07636313053302986,5.0,0.0,1.5,2.3365199319460218e-18,1.2602478530548094e-18,4.804308571233822e-24,1.6387109090964699e-16,-8.772642330465513e-17,0.6358010018325211,7.771276048617919e-16,1.4363867994420113e-15,4.804308518467157e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0092413,3.246305407780506e-19,-8.093218825488515e-20,0.07636313053302986,5.0,0.0,1.5,2.3365199319460218e-18,1.2602478530548094e-18,4.804308571233822e-24,1.6387109090964699e-16,-8.772642330465513e-17,0.6358010018325211,7.771276048617919e-16,1.4363867994420113e-15,4.804308518467157e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.010677,4.870342699065386e-19,-1.658737690821584e-19,0.07705942062802515,5.0,0.0,1.5,3.1074551270312043e-18,2.7165818927519157e-18,9.60861701772898e-24,1.9143783511121547e-16,-1.1176751763995104e-16,0.754409895987873,9.9062535844349e-16,1.681041116056781e-15,4.804308375147819e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0121439,4.870342699065386e-19,-1.658737690821584e-19,0.07705942062802515,5.0,0.0,1.5,3.1074551270312043e-18,2.7165818927519157e-18,9.60861701772898e-24,1.9143783511121547e-16,-1.1176751763995104e-16,0.754409895987873,9.9062535844349e-16,1.681041116056781e-15,4.804308375147819e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0134292,4.870342699065386e-19,-1.658737690821584e-19,0.07705942062802515,5.0,0.0,1.5,3.1074551270312043e-18,2.7165818927519157e-18,9.60861701772898e-24,1.9143783511121547e-16,-1.1176751763995104e-16,0.754409895987873,9.9062535844349e-16,1.681041116056781e-15,4.804308375147819e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.014836,6.771894379517838e-19,-2.8085271472004244e-19,0.07786740772794647,5.0,0.0,1.5,4.150381556738596e-18,4.421018642981456e-18,1.4412914664303576e-23,2.165672064389887e-16,-1.3652356295761712e-16,0.8593838622595674,1.2103340994381174e-15,1.902444608980998e-15,4.80430820069772e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.016151,6.771894379517838e-19,-2.8085271472004244e-19,0.07786740772794647,5.0,0.0,1.5,4.150381556738596e-18,4.421018642981456e-18,1.4412914664303576e-23,2.165672064389887e-16,-1.3652356295761712e-16,0.8593838622595674,1.2103340994381174e-15,1.902444608980998e-15,4.80430820069772e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0174928,6.771894379517838e-19,-2.8085271472004244e-19,0.07786740772794647,5.0,0.0,1.5,4.150381556738596e-18,4.421018642981456e-18,1.4412914664303576e-23,2.165672064389887e-16,-1.3652356295761712e-16,0.8593838622595674,1.2103340994381174e-15,1.902444608980998e-15,4.80430820069772e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0191905,8.879792396469351e-19,-4.1544876657479356e-19,0.07877400965675717,5.0,0.0,1.5,5.361252115457693e-18,6.307925669246968e-18,2.7672817935197626e-21,2.3706777289150297e-16,-1.5651202735729542e-16,0.9518150782504401,1.3829705461262788e-15,2.0814062161951084e-15,1.3788365811029078e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0209515,8.879792396469351e-19,-4.1544876657479356e-19,0.07877400965675717,5.0,0.0,1.5,5.361252115457693e-18,6.307925669246968e-18,2.7672817935197626e-21,2.3706777289150297e-16,-1.5651202735729542e-16,0.9518150782504401,1.3829705461262788e-15,2.0814062161951084e-15,1.3788365811029078e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0225194,8.879792396469351e-19,-4.1544876657479356e-19,0.07877400965675717,5.0,0.0,1.5,5.361252115457693e-18,6.307925669246968e-18,2.7672817935197626e-21,2.3706777289150297e-16,-1.5651202735729542e-16,0.9518150782504401,1.3829705461262788e-15,2.0814062161951084e-15,1.3788365811029078e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0241423,1.1128876753915833e-18,-5.651555204655202e-19,0.07976719735486328,5.0,0.0,1.5,6.715425928039629e-18,8.327793763881138e-18,4.146118363819797e-21,2.521474001131098e-16,-1.7202832421909376e-16,1.0327184858807414,1.5214656263912647e-15,2.2162510891386572e-15,1.3788365595556879e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.025529,1.1128876753915833e-18,-5.651555204655202e-19,0.07976719735486328,5.0,0.0,1.5,6.715425928039629e-18,8.327793763881138e-18,4.146118363819797e-21,2.521474001131098e-16,-1.7202832421909376e-16,1.0327184858807414,1.5214656263912647e-15,2.2162510891386572e-15,1.3788365595556879e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0270069,1.1128876753915833e-18,-5.651555204655202e-19,0.07976719735486328,5.0,0.0,1.5,6.715425928039629e-18,8.327793763881138e-18,4.146118363819797e-21,2.521474001131098e-16,-1.7202832421909376e-16,1.0327184858807414,1.5214656263912647e-15,2.2162510891386572e-15,1.3788365595556879e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.028681,1.3510013063768763e-18,-7.287402860906292e-19,0.0808359202443162,5.0,0.0,1.5,8.19666857723565e-18,1.0469034153550622e-17,5.5249549064171464e-21,2.642414961181212e-16,-1.8485323031852645e-16,1.103036936054556,1.636366294421703e-15,2.3249702786830333e-15,1.3788365257114223e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0302696,1.3510013063768763e-18,-7.287402860906292e-19,0.0808359202443162,5.0,0.0,1.5,8.19666857723565e-18,1.0469034153550622e-17,5.5249549064171464e-21,2.642414961181212e-16,-1.8485323031852645e-16,1.103036936054556,1.636366294421703e-15,2.3249702786830333e-15,1.3788365257114223e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0316644,1.3510013063768763e-18,-7.287402860906292e-19,0.0808359202443162,5.0,0.0,1.5,8.19666857723565e-18,1.0469034153550622e-17,5.5249549064171464e-21,2.642414961181212e-16,-1.8485323031852645e-16,1.103036936054556,1.636366294421703e-15,2.3249702786830333e-15,1.3788365257114223e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0331097,1.6052795997185052e-18,-9.098074203934576e-19,0.08197003657109592,5.0,0.0,1.5,9.836626980505264e-18,1.2747317132444596e-17,6.913400026984214e-21,2.765227187301595e-16,-1.9833978581536377e-16,1.1636460017611228,1.756772864294856e-15,2.4300655164826768e-15,1.383640789236093e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.034459,1.6052795997185052e-18,-9.098074203934576e-19,0.08197003657109592,5.0,0.0,1.5,9.836626980505264e-18,1.2747317132444596e-17,6.913400026984214e-21,2.765227187301595e-16,-1.9833978581536377e-16,1.1636460017611228,1.756772864294856e-15,2.4300655164826768e-15,1.383640789236093e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.035872,1.6052795997185052e-18,-9.098074203934576e-19,0.08197003657109592,5.0,0.0,1.5,9.836626980505264e-18,1.2747317132444596e-17,6.913400026984214e-21,2.765227187301595e-16,-1.9833978581536377e-16,1.1636460017611228,1.756772864294856e-15,2.4300655164826768e-15,1.383640789236093e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0377235,1.8711761881752015e-18,-1.1030092953601556e-18,0.08316024840349906,5.0,0.0,1.5,1.1587606813265926e-17,1.513754785970615e-17,8.297040789641857e-21,2.867629330838917e-16,-2.095820526674867e-16,1.2153584805659559,1.8574589448006953e-15,2.5222903767074746e-15,1.3836407337153564e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0392451,1.8711761881752015e-18,-1.1030092953601556e-18,0.08316024840349906,5.0,0.0,1.5,1.1587606813265926e-17,1.513754785970615e-17,8.297040789641857e-21,2.867629330838917e-16,-2.095820526674867e-16,1.2153584805659559,1.8574589448006953e-15,2.5222903767074746e-15,1.3836407337153564e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0406666,1.8711761881752015e-18,-1.1030092953601556e-18,0.08316024840349906,5.0,0.0,1.5,1.1587606813265926e-17,1.513754785970615e-17,8.297040789641857e-21,2.867629330838917e-16,-2.095820526674867e-16,1.2153584805659559,1.8574589448006953e-15,2.5222903767074746e-15,1.3836407337153564e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0423214,2.143773351424421e-18,-1.3104784700021256e-18,0.08439804098595055,5.0,0.0,1.5,1.3447451384786856e-17,1.759107616037096e-17,9.440466056554747e-21,2.936222098606394e-16,-2.2091016102010862e-16,1.2589286061382396,1.948481082092875e-15,2.585137252698379e-15,1.2635329527930024e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0439508,2.143773351424421e-18,-1.3104784700021256e-18,0.08439804098595055,5.0,0.0,1.5,1.3447451384786856e-17,1.759107616037096e-17,9.440466056554747e-21,2.936222098606394e-16,-2.2091016102010862e-16,1.2589286061382396,1.948481082092875e-15,2.585137252698379e-15,1.2635329527930024e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0455303,2.143773351424421e-18,-1.3104784700021256e-18,0.08439804098595055,5.0,0.0,1.5,1.3447451384786856e-17,1.759107616037096e-17,9.440466056554747e-21,2.936222098606394e-16,-2.2091016102010862e-16,1.2589286061382396,1.948481082092875e-15,2.585137252698379e-15,1.2635329527930024e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0472238,2.4226260244172504e-18,-1.5260350389882645e-18,0.08567562616658417,5.0,0.0,1.5,1.5361675488431064e-17,2.010375385672462e-17,1.0694390386365147e-20,2.987085641947455e-16,-2.292601959141262e-16,1.2950559872336158,2.008611134727085e-15,2.6325032255948444e-15,1.2587285727575754e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.048721,2.4226260244172504e-18,-1.5260350389882645e-18,0.08567562616658417,5.0,0.0,1.5,1.5361675488431064e-17,2.010375385672462e-17,1.0694390386365147e-20,2.987085641947455e-16,-2.292601959141262e-16,1.2950559872336158,2.008611134727085e-15,2.6325032255948444e-15,1.2587285727575754e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0501537,2.4226260244172504e-18,-1.5260350389882645e-18,0.08567562616658417,5.0,0.0,1.5,1.5361675488431064e-17,2.010375385672462e-17,1.0694390386365147e-20,2.987085641947455e-16,-2.292601959141262e-16,1.2950559872336158,2.008611134727085e-15,2.6325032255948444e-15,1.2587285727575754e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0518494,2.7061403092161826e-18,-1.7445515619339174e-18,0.08698588963477363,5.0,0.0,1.5,1.730075322271667e-17,2.2661342326196655e-17,6.159122674955829e-21,3.0222901228926105e-16,-2.336463987440051e-16,1.3243892914002093,2.0396286650871828e-15,2.666198607374732e-15,-1.638269608804253e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.053629,2.7061403092161826e-18,-1.7445515619339174e-18,0.08698588963477363,5.0,0.0,1.5,1.730075322271667e-17,2.2661342326196655e-17,6.159122674955829e-21,3.0222901228926105e-16,-2.336463987440051e-16,1.3243892914002093,2.0396286650871828e-15,2.666198607374732e-15,-1.638269608804253e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0553133,2.7061403092161826e-18,-1.7445515619339174e-18,0.08698588963477363,5.0,0.0,1.5,1.730075322271667e-17,2.2661342326196655e-17,6.159122674955829e-21,3.0222901228926105e-16,-2.336463987440051e-16,1.3243892914002093,2.0396286650871828e-15,2.666198607374732e-15,-1.638269608804253e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0573134,2.9950222101977004e-18,-1.9665546121562494e-18,0.08832234172151922,5.0,0.0,1.5,1.9263953068040897e-17,2.5261089545552477e-17,-1.2827518715799536e-21,3.0544083977972547e-16,-2.3642808821841166e-16,1.3475296895958362,2.056740391159856e-15,2.6927848794146674e-15,-4.540072040907958e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0591943,2.9950222101977004e-18,-1.9665546121562494e-18,0.08832234172151922,5.0,0.0,1.5,1.9263953068040897e-17,2.5261089545552477e-17,-1.2827518715799536e-21,3.0544083977972547e-16,-2.3642808821841166e-16,1.3475296895958362,2.056740391159856e-15,2.6927848794146674e-15,-4.540072040907958e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0606308,2.9950222101977004e-18,-1.9665546121562494e-18,0.08832234172151922,5.0,0.0,1.5,1.9263953068040897e-17,2.5261089545552477e-17,-1.2827518715799536e-21,3.0544083977972547e-16,-2.3642808821841166e-16,1.3475296895958362,2.056740391159856e-15,2.6927848794146674e-15,-4.540072040907958e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0621843,3.2877566641956e-18,-2.192729668155424e-18,0.08967907153126993,5.0,0.0,1.5,2.12534238642776e-17,2.7896952871173404e-17,-4.612154188836786e-22,3.078490580618892e-16,-2.3885933375541037e-16,1.3650340768914333,2.0689149518378607e-15,2.713816293557349e-15,-1.859267758628421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0635855,3.2877566641956e-18,-2.192729668155424e-18,0.08967907153126993,5.0,0.0,1.5,2.12534238642776e-17,2.7896952871173404e-17,-4.612154188836786e-22,3.078490580618892e-16,-2.3885933375541037e-16,1.3650340768914333,2.0689149518378607e-15,2.713816293557349e-15,-1.859267758628421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0651069,3.2877566641956e-18,-2.192729668155424e-18,0.08967907153126993,5.0,0.0,1.5,2.12534238642776e-17,2.7896952871173404e-17,-4.612154188836786e-22,3.078490580618892e-16,-2.3885933375541037e-16,1.3650340768914333,2.0689149518378607e-15,2.713816293557349e-15,-1.859267758628421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.066764,3.5790927357560114e-18,-2.4143176370610854e-18,0.09105070418845683,5.0,0.0,1.5,2.3198981473115392e-17,3.052692358229945e-17,3.074755505787068e-21,3.0728686409781615e-16,-2.36750878370458e-16,1.3774180834856704,2.044400743948269e-15,2.712065678442536e-15,8.383515984765296e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.068282,3.5790927357560114e-18,-2.4143176370610854e-18,0.09105070418845683,5.0,0.0,1.5,2.3198981473115392e-17,3.052692358229945e-17,3.074755505787068e-21,3.0728686409781615e-16,-2.36750878370458e-16,1.3774180834856704,2.044400743948269e-15,2.712065678442536e-15,8.383515984765296e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0696924,3.5790927357560114e-18,-2.4143176370610854e-18,0.09105070418845683,5.0,0.0,1.5,2.3198981473115392e-17,3.052692358229945e-17,3.074755505787068e-21,3.0728686409781615e-16,-2.36750878370458e-16,1.3774180834856704,2.044400743948269e-15,2.712065678442536e-15,8.383515984765296e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762670794.0713584,3.866420415899114e-18,-2.630086992942533e-18,0.09243236099578747,5.0,0.0,1.5,2.508772557890096e-17,3.312027210503125e-17,4.648166345709805e-21,3.039967750168221e-16,-2.318327153760351e-16,1.3851588893646227,1.995898975677085e-15,2.684323146017087e-15,1.2058812259718095e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
