timestamp,pos_x,pos_y,pos_z,target_x,target_y,target_z,roll,pitch,yaw,vel_x,vel_y,vel_z,angular_vel_x,angular_vel_y,angular_vel_z,accel_x,accel_y,accel_z,f_world_x,f_world_y,f_world_z,f_body_x,f_body_y,f_body_z,tau_x,tau_y,tau_z,u1,u2,u3,u4,u5,T12,T34,T5,alpha1,alpha2theta1,theta2
1762666247.604616,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6060143,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6075325,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6089919,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.610392,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6118186,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.613164,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6145418,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6159315,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6173363,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6187801,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.620153,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6215274,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.62295,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6250021,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.626583,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6282313,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.629827,0.0,0.0,1.075,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6312313,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,0.0,0.0,43.327000000000005,0.0,0.0,43.327000000000005,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,21.663500000000003,21.663500000000003,0.0,0.0,0.0,-0.0,-0.0
1762666247.6325905,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6341133,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6355245,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6369212,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6382873,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6396036,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6410537,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6425676,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.644016,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
1762666247.6454184,0.0,0.0,1.075,0.0,0.0,1.5,3.842314068777133e-25,0.0,0.0,-1.8296595171783183e-24,1.5721191315462923e-49,0.0,-6.602900352495067e-47,-7.68456997214968e-22,-1.5255739799832908e-42,0.0,0.0,0.0,1.8296595171783182e-23,5.3852536103456124e-40,43.327000000000005,1.8296595171783182e-23,1.6647594165790687e-23,43.327000000000005,-1.9211570343885665e-25,3.8422849860748405e-23,7.627869899916454e-44,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,21.663500000000003,21.663500000000003,6.403808310124734e-23,4.222908387791258e-25,4.222908387791258e-25,-3.842314068777133e-25,-3.842314068777133e-25
