timestamp,pos_x,pos_y,pos_z,target_x,target_y,target_z,roll,pitch,yaw,vel_x,vel_y,vel_z,angular_vel_x,angular_vel_y,angular_vel_z,accel_x,accel_y,accel_z,f_world_x,f_world_y,f_world_z,f_body_x,f_body_y,f_body_z,tau_x,tau_y,tau_z,u1,u2,u3,u4,u5,T12,T34,T5,alpha1,alpha2theta1,theta2
1762671452.416712,0.0,0.0,0.075,5.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762671452.4186091,0.0,0.0,0.075,5.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,48.327000000000005,25.0,0.0,48.327000000000005,0.0,0.0,0.0,27.205233545220672,27.205233545220672,0.0,0.4773988588211861,0.4773988588211861,27.205233545220672,27.205233545220672,0.0,0.4773988588211861,0.4773988588211861,-0.0,-0.0
1762671452.4204593,0.0,0.0,0.075,5.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,48.327000000000005,25.0,0.0,48.327000000000005,0.0,0.0,0.0,27.205233545220672,27.205233545220672,0.0,0.4773988588211861,0.4773988588211861,27.205233545220672,27.205233545220672,0.0,0.4773988588211861,0.4773988588211861,-0.0,-0.0
1762671452.4224262,-5.402930890497663e-09,6.073204878612689e-22,0.07509282691237765,5.0,0.0,1.5,-5.48281871056059e-21,-4.873876209606065e-08,-3.720427065451724e-21,-1.1068732800337915e-05,-8.096510078689288e-18,0.18606029659959447,7.154979078232826e-17,-9.776727173042142e-05,-2.441801338485124e-17,0.0,0.0,0.0,25.0,0.0,48.327000000000005,25.0,0.0,48.327000000000005,0.0,0.0,0.0,27.205233545220672,27.205233545220672,0.0,0.4773988588211861,0.4773988588211861,27.205233545220672,27.205233545220672,0.0,0.4773988588211861,0.4773988588211861,-0.0,-0.0
1762671452.4241595,-5.402930890497663e-09,6.073204878612689e-22,0.07509282691237765,5.0,0.0,1.5,-5.48281871056059e-21,-4.873876209606065e-08,-3.720427065451724e-21,-1.1068732800337915e-05,-8.096510078689288e-18,0.18606029659959447,7.154979078232826e-17,-9.776727173042142e-05,-2.441801338485124e-17,0.0,0.0,0.0,25.000110714342654,8.096206418445357e-17,46.465932899442166,25.000112979034675,8.080031099337045e-17,46.465931680967664,-3.574795875366795e-18,4.912732967569101e-06,1.2224810737285875e-18,26.38222742221174,26.38222742221174,8.187888279281835e-06,0.4936076379490428,0.4936076379490428,26.38222742221174,26.38222742221174,8.187888279281835e-06,0.4936076379490428,0.4936076379490428,-1.5313398239707201e-18,-1.5313398239707201e-18
1762671452.4258265,-5.402930890497663e-09,6.073204878612689e-22,0.07509282691237765,5.0,0.0,1.5,-5.48281871056059e-21,-4.873876209606065e-08,-3.720427065451724e-21,-1.1068732800337915e-05,-8.096510078689288e-18,0.18606029659959447,7.154979078232826e-17,-9.776727173042142e-05,-2.441801338485124e-17,0.0,0.0,0.0,25.000110714342654,8.096206418445357e-17,46.465932899442166,25.000112979034675,8.080031099337045e-17,46.465931680967664,-3.574795875366795e-18,4.912732967569101e-06,1.2224810737285875e-18,26.38222742221174,26.38222742221174,8.187888279281835e-06,0.4936076379490428,0.4936076379490428,26.38222742221174,26.38222742221174,8.187888279281835e-06,0.4936076379490428,0.4936076379490428,-1.5313398239707201e-18,-1.5313398239707201e-18
1762671452.4277217,-2.124764614853487e-08,3.3054808918941047e-21,0.07536390347880727,5.0,0.0,1.5,-3.183271114308038e-20,-1.9164397128855725e-07,2.91114542473338e-20,-2.107345328941657e-05,9.877537911461697e-19,0.3530656947693928,-7.980494730724232e-18,-0.00018601971834403716,9.47612109667091e-17,0.0,0.0,0.0,25.000110714342654,8.096206418445357e-17,46.465932899442166,25.000112979034675,8.080031099337045e-17,46.465931680967664,-3.574795875366795e-18,4.912732967569101e-06,1.2224810737285875e-18,26.38222742221174,26.38222742221174,8.187888279281835e-06,0.4936076379490428,0.4936076379490428,26.38222742221174,26.38222742221174,8.187888279281835e-06,0.4936076379490428,0.4936076379490428,-1.5313398239707201e-18,-1.5313398239707201e-18
1762671452.4294376,-2.124764614853487e-08,3.3054808918941047e-21,0.07536390347880727,5.0,0.0,1.5,-3.183271114308038e-20,-1.9164397128855725e-07,2.91114542473338e-20,-2.107345328941657e-05,9.877537911461697e-19,0.3530656947693928,-7.980494730724232e-18,-0.00018601971834403716,9.47612109667091e-17,0.0,0.0,0.0,25.000210840771132,-9.894065315921167e-18,44.79452353491205,25.000219425371053,-1.2047788785949752e-17,44.79451874377154,4.1529363978847234e-19,9.396807902846136e-06,-4.752556892758704e-18,25.649359045198803,25.649359045198803,1.566134650474356e-05,0.5090476759256796,0.5090476759256796,25.649359045198803,25.649359045198803,1.566134650474356e-05,0.5090476759256796,0.5090476759256796,2.348555526225699e-19,2.348555526225699e-19
1762671452.4313865,-2.124764614853487e-08,3.3054808918941047e-21,0.07536390347880727,5.0,0.0,1.5,-3.183271114308038e-20,-1.9164397128855725e-07,2.91114542473338e-20,-2.107345328941657e-05,9.877537911461697e-19,0.3530656947693928,-7.980494730724232e-18,-0.00018601971834403716,9.47612109667091e-17,0.0,0.0,0.0,25.000210840771132,-9.894065315921167e-18,44.79452353491205,25.000219425371053,-1.2047788785949752e-17,44.79451874377154,4.1529363978847234e-19,9.396807902846136e-06,-4.752556892758704e-18,25.649359045198803,25.649359045198803,1.566134650474356e-05,0.5090476759256796,0.5090476759256796,25.649359045198803,25.649359045198803,1.566134650474356e-05,0.5090476759256796,0.5090476759256796,2.348555526225699e-19,2.348555526225699e-19
1762671452.433294,-4.6389115204764484e-08,7.592985791595758e-21,0.07579314655785403,5.0,0.0,1.5,-4.68539445595162e-20,-4.182757033665373e-07,2.924294607850924e-19,-3.007099620386121e-05,-1.8919934058870637e-18,0.5026282664345545,-1.1731697569842171e-17,-0.0002653187669773288,4.757139455391013e-16,0.0,0.0,0.0,25.000210840771132,-9.894065315921167e-18,44.79452353491205,25.000219425371053,-1.2047788785949752e-17,44.79451874377154,4.1529363978847234e-19,9.396807902846136e-06,-4.752556892758704e-18,25.649359045198803,25.649359045198803,1.566134650474356e-05,0.5090476759256796,0.5090476759256796,25.649359045198803,25.649359045198803,1.566134650474356e-05,0.5090476759256796,0.5090476759256796,2.348555526225699e-19,2.348555526225699e-19
1762671452.4350245,-4.6389115204764484e-08,7.592985791595758e-21,0.07579314655785403,5.0,0.0,1.5,-4.68539445595162e-20,-4.182757033665373e-07,2.924294607850924e-19,-3.007099620386121e-05,-1.8919934058870637e-18,0.5026282664345545,-1.1731697569842171e-17,-0.0002653187669773288,4.757139455391013e-16,0.0,0.0,0.0,25.000300941907607,1.8881969129912658e-17,43.29675160286519,25.000319051884652,9.542521496750529e-18,43.296741145842944,6.125361369421181e-19,1.3475076200549704e-05,-2.3931787496866786e-17,24.99810893742951,24.99810893742951,2.2458460334249507e-05,0.5236498206186321,0.5236498206186321,24.99810893742951,24.99810893742951,2.2458460334249507e-05,0.5236498206186321,0.5236498206186321,-1.908648674312834e-19,-1.908648674312834e-19
1762671452.4366121,-4.6389115204764484e-08,7.592985791595758e-21,0.07579314655785403,5.0,0.0,1.5,-4.68539445595162e-20,-4.182757033665373e-07,2.924294607850924e-19,-3.007099620386121e-05,-1.8919934058870637e-18,0.5026282664345545,-1.1731697569842171e-17,-0.0002653187669773288,4.757139455391013e-16,0.0,0.0,0.0,25.000300941907607,1.8881969129912658e-17,43.29675160286519,25.000319051884652,9.542521496750529e-18,43.296741145842944,6.125361369421181e-19,1.3475076200549704e-05,-2.3931787496866786e-17,24.99810893742951,24.99810893742951,2.2458460334249507e-05,0.5236498206186321,0.5236498206186321,24.99810893742951,24.99810893742951,2.2458460334249507e-05,0.5236498206186321,0.5236498206186321,-1.908648674312834e-19,-1.908648674312834e-19
1762671452.4382808,-7.986258042215825e-08,6.766141320745208e-21,0.0763638013236184,5.0,0.0,1.5,-6.158271624114708e-20,-7.198966834090638e-07,9.760116740048273e-19,-3.8104327205056405e-05,4.073314216204079e-18,0.6361076274046188,-1.1223027529110554e-17,-0.0003360941492548463,8.842938175093568e-16,0.0,0.0,0.0,25.000300941907607,1.8881969129912658e-17,43.29675160286519,25.000319051884652,9.542521496750529e-18,43.296741145842944,6.125361369421181e-19,1.3475076200549704e-05,-2.3931787496866786e-17,24.99810893742951,24.99810893742951,2.2458460334249507e-05,0.5236498206186321,0.5236498206186321,24.99810893742951,24.99810893742951,2.2458460334249507e-05,0.5236498206186321,0.5236498206186321,-1.908648674312834e-19,-1.908648674312834e-19
1762671452.4398756,-7.986258042215825e-08,6.766141320745208e-21,0.0763638013236184,5.0,0.0,1.5,-6.158271624114708e-20,-7.198966834090638e-07,9.760116740048273e-19,-3.8104327205056405e-05,4.073314216204079e-18,0.6361076274046188,-1.1223027529110554e-17,-0.0003360941492548463,8.842938175093568e-16,0.0,0.0,0.0,25.000381442584956,-4.076697286864451e-17,41.95910471933572,25.000411648798803,-6.775159154249709e-17,41.95908672163316,5.978866784849481e-19,1.7164655804446813e-05,-4.470254582163132e-17,24.421215880934387,24.421215880934387,2.8607759674078024e-05,0.537346733347645,0.537346733347645,24.421215880934387,24.421215880934387,2.8607759674078024e-05,0.537346733347645,0.537346733347645,1.387146157521802e-18,1.387146157521802e-18
1762671452.4412997,-7.986258042215825e-08,6.766141320745208e-21,0.0763638013236184,5.0,0.0,1.5,-6.158271624114708e-20,-7.198966834090638e-07,9.760116740048273e-19,-3.8104327205056405e-05,4.073314216204079e-18,0.6361076274046188,-1.1223027529110554e-17,-0.0003360941492548463,8.842938175093568e-16,0.0,0.0,0.0,25.000381442584956,-4.076697286864451e-17,41.95910471933572,25.000411648798803,-6.775159154249709e-17,41.95908672163316,5.978866784849481e-19,1.7164655804446813e-05,-4.470254582163132e-17,24.421215880934387,24.421215880934387,2.8607759674078024e-05,0.537346733347645,0.537346733347645,24.421215880934387,24.421215880934387,2.8607759674078024e-05,0.537346733347645,0.537346733347645,1.387146157521802e-18,1.387146157521802e-18
1762671452.4428127,-1.2074373337896823e-07,8.73319781532937e-21,0.0770604245190802,5.0,0.0,1.5,-8.197921553059032e-20,-1.0881857627090877e-06,2.0965508227901173e-18,-4.521335789886756e-05,-1.5863791203083325e-18,0.7547683833855905,-2.4988278232060204e-17,-0.0003987486359954387,1.325157339794981e-15,0.0,0.0,0.0,25.000381442584956,-4.076697286864451e-17,41.95910471933572,25.000411648798803,-6.775159154249709e-17,41.95908672163316,5.978866784849481e-19,1.7164655804446813e-05,-4.470254582163132e-17,24.421215880934387,24.421215880934387,2.8607759674078024e-05,0.537346733347645,0.537346733347645,24.421215880934387,24.421215880934387,2.8607759674078024e-05,0.537346733347645,0.537346733347645,1.387146157521802e-18,1.387146157521802e-18
1762671452.4442785,-1.2074373337896823e-07,8.73319781532937e-21,0.0770604245190802,5.0,0.0,1.5,-8.197921553059032e-20,-1.0881857627090877e-06,2.0965508227901173e-18,-4.521335789886756e-05,-1.5863791203083325e-18,0.7547683833855905,-2.4988278232060204e-17,-0.0003987486359954387,1.325157339794981e-15,0.0,0.0,0.0,25.00045273729766,1.582012521400669e-17,40.7690140435487,25.0004971015435,-3.993680410148815e-17,40.76898683838783,1.300971042643556e-18,2.0481524681126372e-05,-6.730574381716721e-17,23.911986323725056,23.911986323725056,3.4135874468543954e-05,0.5500862732232044,0.5500862732232044,23.911986323725056,23.911986323725056,3.4135874468543954e-05,0.5500862732232044,0.5500862732232044,8.350791849914941e-19,8.350791849914941e-19
1762671452.4458618,-1.2074373337896823e-07,8.73319781532937e-21,0.0770604245190802,5.0,0.0,1.5,-8.197921553059032e-20,-1.0881857627090877e-06,2.0965508227901173e-18,-4.521335789886756e-05,-1.5863791203083325e-18,0.7547683833855905,-2.4988278232060204e-17,-0.0003987486359954387,1.325157339794981e-15,0.0,0.0,0.0,25.00045273729766,1.582012521400669e-17,40.7690140435487,25.0004971015435,-3.993680410148815e-17,40.76898683838783,1.300971042643556e-18,2.0481524681126372e-05,-6.730574381716721e-17,23.911986323725056,23.911986323725056,3.4135874468543954e-05,0.5500862732232044,0.5500862732232044,23.911986323725056,23.911986323725056,3.4135874468543954e-05,0.5500862732232044,0.5500862732232044,8.350791849914941e-19,8.350791849914941e-19
1762671452.4476066,-1.6814584617781072e-07,6.815700909572456e-21,0.07786879262614727,5.0,0.0,1.5,-8.766092103165221e-20,-1.515213095181087e-06,3.6948429471602565e-18,-5.1435210387133745e-05,-3.0600540344316732e-18,0.8597864206601631,-2.1310270142374144e-18,-0.0004536622985783329,1.865493856739367e-15,0.0,0.0,0.0,25.00045273729766,1.582012521400669e-17,40.7690140435487,25.0004971015435,-3.993680410148815e-17,40.76898683838783,1.300971042643556e-18,2.0481524681126372e-05,-6.730574381716721e-17,23.911986323725056,23.911986323725056,3.4135874468543954e-05,0.5500862732232044,0.5500862732232044,23.911986323725056,23.911986323725056,3.4135874468543954e-05,0.5500862732232044,0.5500862732232044,8.350791849914941e-19,8.350791849914941e-19
1762671452.4491787,-1.6814584617781072e-07,6.815700909572456e-21,0.07786879262614727,5.0,0.0,1.5,-8.766092103165221e-20,-1.515213095181087e-06,3.6948429471602565e-18,-5.1435210387133745e-05,-3.0600540344316732e-18,0.8597864206601631,-2.1310270142374144e-18,-0.0004536622985783329,1.865493856739367e-15,0.0,0.0,0.0,25.000515192833102,3.0566461839768873e-17,39.71479183026764,25.000575369177056,-6.528794730556813e-17,39.71475394911405,1.673064962297099e-19,2.34407214765069e-05,-9.512207560667662e-17,23.46426723173174,23.46426723173174,3.90678691275115e-05,0.5618316555071962,0.5618316555071962,23.46426723173174,23.46426723173174,3.90678691275115e-05,0.5618316555071962,0.5618316555071962,1.3912206731364794e-18,1.3912206731364794e-18
1762671452.4505901,-1.6814584617781072e-07,6.815700909572456e-21,0.07786879262614727,5.0,0.0,1.5,-8.766092103165221e-20,-1.515213095181087e-06,3.6948429471602565e-18,-5.1435210387133745e-05,-3.0600540344316732e-18,0.8597864206601631,-2.1310270142374144e-18,-0.0004536622985783329,1.865493856739367e-15,0.0,0.0,0.0,25.000515192833102,3.0566461839768873e-17,39.71479183026764,25.000575369177056,-6.528794730556813e-17,39.71475394911405,1.673064962297099e-19,2.34407214765069e-05,-9.512207560667662e-17,23.46426723173174,23.46426723173174,3.90678691275115e-05,0.5618316555071962,0.5618316555071962,23.46426723173174,23.46426723173174,3.90678691275115e-05,0.5618316555071962,0.5618316555071962,1.3912206731364794e-18,1.3912206731364794e-18
1762671452.4522145,-2.2121718457416596e-07,3.6133898073560225e-21,0.078775816122116,5.0,0.0,1.5,-9.708643151318515e-20,-1.9934194272843796e-06,5.843427999135747e-18,-5.680452872168179e-05,-6.578331290398919e-18,0.952254792664254,1.0968711530865868e-17,-0.00050119643505743,2.4428676725047144e-15,0.0,0.0,0.0,25.000515192833102,3.0566461839768873e-17,39.71479183026764,25.000575369177056,-6.528794730556813e-17,39.71475394911405,1.673064962297099e-19,2.34407214765069e-05,-9.512207560667662e-17,23.46426723173174,23.46426723173174,3.90678691275115e-05,0.5618316555071962,0.5618316555071962,23.46426723173174,23.46426723173174,3.90678691275115e-05,0.5618316555071962,0.5618316555071962,1.3912206731364794e-18,1.3912206731364794e-18
1762671452.4536889,-2.2121718457416596e-07,3.6133898073560225e-21,0.078775816122116,5.0,0.0,1.5,-9.708643151318515e-20,-1.9934194272843796e-06,5.843427999135747e-18,-5.680452872168179e-05,-6.578331290398919e-18,0.952254792664254,1.0968711530865868e-17,-0.00050119643505743,2.4428676725047144e-15,0.0,0.0,0.0,25.00056915137314,6.57652459549524e-17,38.785572992746886,25.00064646723817,-8.40893278561037e-17,38.785523156049585,-4.754081415119448e-19,2.6056531466513033e-05,-1.2506531747558185e-16,23.072417306978757,23.072417306978757,4.3427552444188393e-05,0.5725610858424223,0.5725610858424223,23.072417306978757,23.072417306978757,4.3427552444188393e-05,0.5725610858424223,0.5725610858424223,1.822291239303067e-18,1.822291239303067e-18
