timestamp,pos_x,pos_y,pos_z,target_x,target_y,target_z,roll,pitch,yaw,vel_x,vel_y,vel_z,angular_vel_x,angular_vel_y,angular_vel_z,accel_x,accel_y,accel_z,f_world_x,f_world_y,f_world_z,f_body_x,f_body_y,f_body_z,tau_x,tau_y,tau_z,u1,u2,u3,u4,u5,T12,T34,T5,alpha1,alpha2theta1,theta2
1762691376.0853288,1.280943211085305,2.509386684501168e-10,1.090319598101076,3.0,0.0,1.5,-3.0014990428972196e-10,-0.018603796067951532,3.51558523105742e-09,1.1920200861042953,1.032772534370078e-10,0.3382190488757678,-6.249644581381611e-10,-0.025861076863799407,7.956885488577522e-09,0.0,0.0,0.0,-3.327117463548093,-2.2950201929920604e-09,39.8667036918106,-2.585947782969592,-2.5786700657385134e-09,39.92163132852446,1.6868001456644837e-10,0.010588674569517714,-2.148533917978095e-09,19.993842977959478,19.99384297788602,0.01764779094919619,-0.06471376209811251,-0.06471376236756357,19.993842977959478,19.99384297788602,0.01764779094919619,-0.06471376209811251,-0.06471376236756357,6.448660391566262e-11,6.448660391566262e-11
1762691376.0867114,1.280943211085305,2.509386684501168e-10,1.090319598101076,3.0,0.0,1.5,-3.0014990428972196e-10,-0.018603796067951532,3.51558523105742e-09,1.1920200861042953,1.032772534370078e-10,0.3382190488757678,-6.249644581381611e-10,-0.025861076863799407,7.956885488577522e-09,0.0,0.0,0.0,-3.3249169164694785,-2.287465876620659e-09,39.86821152073695,-2.582684260568569,-2.5813712271246214e-09,39.92316500947612,1.6907579817089284e-10,0.010594415320062046,-2.153442409264335e-09,19.99449798599953,19.994497985925424,0.017657358866770077,-0.06462985767953058,-0.06462985794958814,19.99449798599953,19.994497985925424,0.017657358866770077,-0.06462985767953058,-0.06462985794958814,6.455203898934905e-11,6.455203898934905e-11
1762691376.0880687,1.280943211085305,2.509386684501168e-10,1.090319598101076,3.0,0.0,1.5,-3.0014990428972196e-10,-0.018603796067951532,3.51558523105742e-09,1.1920200861042953,1.032772534370078e-10,0.3382190488757678,-6.249644581381611e-10,-0.025861076863799407,7.956885488577522e-09,0.0,0.0,0.0,-3.3249169164694785,-2.287465876620659e-09,39.86821152073695,-2.582684260568569,-2.5813712271246214e-09,39.92316500947612,1.6907579817089284e-10,0.010594415320062046,-2.153442409264335e-09,19.99449798599953,19.994497985925424,0.017657358866770077,-0.06462985767953058,-0.06462985794958814,19.99449798599953,19.994497985925424,0.017657358866770077,-0.06462985767953058,-0.06462985794958814,6.455203898934905e-11,6.455203898934905e-11
1762691376.089442,1.2821348842778117,2.5104040514930816e-10,1.0906576584525476,3.0,0.0,1.5,-3.00866875405005e-10,-0.018629584871394878,3.5235648015859853e-09,1.1912034683526358,1.0247085308283914e-10,0.33789936386908165,-6.272002679094309e-10,-0.02571626375175417,7.975564601809876e-09,0.0,0.0,0.0,-3.3249169164694785,-2.287465876620659e-09,39.86821152073695,-2.582684260568569,-2.5813712271246214e-09,39.92316500947612,1.6907579817089284e-10,0.010594415320062046,-2.153442409264335e-09,19.99449798599953,19.994497985925424,0.017657358866770077,-0.06462985767953058,-0.06462985794958814,19.99449798599953,19.994497985925424,0.017657358866770077,-0.06462985767953058,-0.06462985794958814,6.455203898934905e-11,6.455203898934905e-11
1762691376.0909522,1.2821348842778117,2.5104040514930816e-10,1.0906576584525476,3.0,0.0,1.5,-3.00866875405005e-10,-0.018629584871394878,3.5235648015859853e-09,1.1912034683526358,1.0247085308283914e-10,0.33789936386908165,-6.272002679094309e-10,-0.02571626375175417,7.975564601809876e-09,0.0,0.0,0.0,-3.322709104915416,-2.2799105565749266e-09,39.86971806904644,-2.5794191958664086,-2.5841484740149776e-09,39.924696759188194,1.6947274537492167e-10,0.010600066831767254,-2.1583614285276172e-09,19.99515219565239,19.995152195577635,0.017666778052945423,-0.064545923147154,-0.06454592341781938,19.99515219565239,19.995152195577635,0.017666778052945423,-0.064545923147154,-0.06454592341781938,6.46193749548375e-11,6.46193749548375e-11
1762691376.0924518,1.2821348842778117,2.5104040514930816e-10,1.0906576584525476,3.0,0.0,1.5,-3.00866875405005e-10,-0.018629584871394878,3.5235648015859853e-09,1.1912034683526358,1.0247085308283914e-10,0.33789936386908165,-6.272002679094309e-10,-0.02571626375175417,7.975564601809876e-09,0.0,0.0,0.0,-3.322709104915416,-2.2799105565749266e-09,39.86971806904644,-2.5794191958664086,-2.5841484740149776e-09,39.924696759188194,1.6947274537492167e-10,0.010600066831767254,-2.1583614285276172e-09,19.99515219565239,19.995152195577635,0.017666778052945423,-0.064545923147154,-0.06454592341781938,19.99515219565239,19.995152195577635,0.017666778052945423,-0.064545923147154,-0.06454592341781938,6.46193749548375e-11,6.46193749548375e-11
1762691376.0939863,1.2833257403509666,2.511413315920658e-10,1.0909953992581558,3.0,0.0,1.5,-3.0158578173079143e-10,-0.01865522869336866,3.5315631172070813e-09,1.1903865387547037,1.0166477146934018e-10,0.337579966948739,-6.294442954031815e-10,-0.025571113983346525,7.994266663834793e-09,0.0,0.0,0.0,-3.322709104915416,-2.2799105565749266e-09,39.86971806904644,-2.5794191958664086,-2.5841484740149776e-09,39.924696759188194,1.6947274537492167e-10,0.010600066831767254,-2.1583614285276172e-09,19.99515219565239,19.995152195577635,0.017666778052945423,-0.064545923147154,-0.06454592341781938,19.99515219565239,19.995152195577635,0.017666778052945423,-0.064545923147154,-0.06454592341781938,6.46193749548375e-11,6.46193749548375e-11
1762691376.0954173,1.2833257403509666,2.511413315920658e-10,1.0909953992581558,3.0,0.0,1.5,-3.0158578173079143e-10,-0.01865522869336866,3.5315631172070813e-09,1.1903865387547037,1.0166477146934018e-10,0.337579966948739,-6.294442954031815e-10,-0.025571113983346525,7.994266663834793e-09,0.0,0.0,0.0,-3.320494089301869,-2.2723543726537238e-09,39.87122333422183,-2.576152663572452,-2.5870021695317014e-09,39.92622657625502,1.6987085837726505e-10,0.01060562902633876,-2.16329098548115e-09,19.995805608853555,19.995805608778145,0.017676048377231267,-0.06446196035959362,-0.06446196063086809,19.995805608853555,19.995805608778145,0.017676048377231267,-0.06446196035959362,-0.06446196063086809,6.468862070731302e-11,6.468862070731302e-11
1762691376.0966775,1.2833257403509666,2.511413315920658e-10,1.0909953992581558,3.0,0.0,1.5,-3.0158578173079143e-10,-0.01865522869336866,3.5315631172070813e-09,1.1903865387547037,1.0166477146934018e-10,0.337579966948739,-6.294442954031815e-10,-0.025571113983346525,7.994266663834793e-09,0.0,0.0,0.0,-3.320494089301869,-2.2723543726537238e-09,39.87122333422183,-2.576152663572452,-2.5870021695317014e-09,39.92622657625502,1.6987085837726505e-10,0.01060562902633876,-2.16329098548115e-09,19.995805608853555,19.995805608778145,0.017676048377231267,-0.06446196035959362,-0.06446196063086809,19.995805608853555,19.995805608778145,0.017676048377231267,-0.06446196035959362,-0.06446196063086809,6.468862070731302e-11,6.468862070731302e-11
1762691376.0981026,1.2845157789952162,2.5124144808503035e-10,1.0913328208059996,3.0,0.0,1.5,-3.0230662847703775e-10,-0.018680727198118054,3.539580200938027e-09,1.189569303491316,1.00859022514732e-10,0.33726085822231855,-6.316965623924334e-10,-0.025425629366511125,8.012991628865177e-09,0.0,0.0,0.0,-3.320494089301869,-2.2723543726537238e-09,39.87122333422183,-2.576152663572452,-2.5870021695317014e-09,39.92622657625502,1.6987085837726505e-10,0.01060562902633876,-2.16329098548115e-09,19.995805608853555,19.995805608778145,0.017676048377231267,-0.06446196035959362,-0.06446196063086809,19.995805608853555,19.995805608778145,0.017676048377231267,-0.06446196035959362,-0.06446196063086809,6.468862070731302e-11,6.468862070731302e-11
